Module,Group,Quota,No,Lowest,Lowest,Highest,Faculty,Student Type
BN3301,LECTURE 1,70,1,1,1,1,ENGINEERING,Returning Students [P]
BN3501,LECTURE 1,70,0,0,0,0,ENGINEERING,Returning Students [P]
BN4406,LECTURE 1,12,2,500,1,1000,ENGINEERING,Returning Students [P]
BSP1004,LECTURE D1,2,5,265,1577,2984,SCHOOL OF BUSINESS,Returning Students [P] and 
,,3,7,256,400,502,SCHOOL OF COMPUTING,New Students [P]
,,1,0,0,0,0,JOINT MULTI-DISCIPLINARY PROGRAMMES,New Students [P]
BSP1004,LECTURE D2,12,18,11,1022,3026,SCHOOL OF BUSINESS,Returning Students [P] and 
,,2,5,447,600,746,SCHOOL OF BUSINESS,New Students [P]
BSP1005,LECTURE D1,1,8,1,1842,1842,SCHOOL OF BUSINESS,Returning Students [P] and 
,,1,4,55,493,493,SCIENCE,New Students [P]
BSP1005,LECTURE D2,6,14,250,2213,3750,SCHOOL OF BUSINESS,Returning Students [P] and 
,,6,4,1,1,100,SCIENCE,New Students [P]
BSP2001,LECTURE A1,5,7,830,1300,2758,SCHOOL OF BUSINESS,Returning Students [P] and 
,,1,0,0,0,0,SCHOOL OF BUSINESS,New Students [P]
BSP2005,LECTURE E1,4,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
,,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
BSP2005,LECTURE E2,8,0,0,0,0,SCHOOL OF BUSINESS,Returning Students [P]
,,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CE2134,LECTURE 1,45,4,1,1,10,ENGINEERING,Returning Students [P]
,,48,0,0,0,0,ENGINEERING,New Students [P]
CE2155,LECTURE 1,106,4,1,1,10,ENGINEERING,Returning Students [P]
,,49,0,0,0,0,ENGINEERING,New Students [P]
CE2184,LECTURE 1,65,14,1,1,500,ENGINEERING,Returning Students [P] and 
,,49,0,0,0,0,ENGINEERING,New Students [P]
CE2407,LECTURE 1,75,7,1,1,300,ENGINEERING,Returning Students [P] and 
,,50,0,0,0,0,ENGINEERING,New Students [P]
CE2409,LECTURE 1,209,9,1,1,1,ENGINEERING,Returning Students [P] and 
,,26,0,0,0,0,ENGINEERING,New Students [P]
CE3101,LECTURE 1,10,5,1,1,3854,ENGINEERING,Returning Students [P] and 
CE3115,LECTURE 1,81,4,1,1,1,ENGINEERING,Returning Students [P]
,,20,0,0,0,0,ENGINEERING,New Students [P]
CE3121,LECTURE 1,76,5,1,1,1,ENGINEERING,Returning Students [P]
,,20,0,0,0,0,ENGINEERING,New Students [P]
CE3166,LECTURE 1,82,6,1,1,1,ENGINEERING,Returning Students [P]
,,20,0,0,0,0,ENGINEERING,New Students [P]
CE4103,LECTURE 1,88,4,1,1,1,ENGINEERING,Returning Students [P]
CE4104,LECTURE Proj,82,8,1,1,1,ENGINEERING,Returning Students [P]
CE4257,LECTURE 1,42,2,1,1,1,ENGINEERING,Returning Students [P]
CE5101,LECTURE 1,13,1,20,1,20,ENGINEERING,Returning Students [P]
CE5104,LECTURE 1,14,2,1,1,1,ENGINEERING,Returning Students [P]
CE5105,LECTURE 1,15,1,1,1,1,ENGINEERING,Returning Students [P]
CE5108,LECTURE 1,5,1,1,1,1,ENGINEERING,Returning Students [P]
CE5203,LECTURE 1,12,0,0,0,0,ENGINEERING,Returning Students [P]
CE5205,LECTURE 1,7,0,0,0,0,ENGINEERING,Returning Students [P]
CE5307,LECTURE 1,13,1,1000,1,1000,ENGINEERING,Returning Students [P]
CE5308,LECTURE 1,15,0,0,0,0,ENGINEERING,Returning Students [P]
CE5509,LECTURE 1,3,3,1,1,1,ENGINEERING,Returning Students [P]
CE5510,LECTURE 1,20,0,0,0,0,ENGINEERING,Returning Students [P]
CE5514,LECTURE 1,17,2,400,1,4852,ENGINEERING,Returning Students [P]
CE5610,LECTURE 1,12,2,1,1,1,ENGINEERING,Returning Students [P]
CE5703,LECTURE 1,7,1,1000,1,1000,ENGINEERING,Returning Students [P]
CE5712,LECTURE 1,13,2,1,1,1,ENGINEERING,Returning Students [P]
CE5714,LECTURE 1,14,1,1,1,1,ENGINEERING,Returning Students [P]
CE5804,LECTURE 1,13,2,1,1,1,ENGINEERING,Returning Students [P]
CH1101E,LECTURE 1,43,18,1,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,58,9,1,1,51,ARTS & SOCIAL SCIENCES,New Students [P]
CH2121,LECTURE 1,82,22,1,1,720,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
CH2162,LECTURE 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH2223,LECTURE 1,28,11,1,1,1010,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH2245,LECTURE 1,35,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,3,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH2252,LECTURE 1,41,14,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,4,1,85,1,85,ARTS & SOCIAL SCIENCES,New Students [P]
CH2274,LECTURE 1,76,24,1,1,1875,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,5,1,20,1,20,ARTS & SOCIAL SCIENCES,New Students [P]
CH2295,LECTURE 1,83,3,1,1,50,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,10,1,1,1,1,ARTS & SOCIAL SCIENCES,New Students [P]
CH3221,LECTURE 1,27,10,1,1,500,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH3222,LECTURE 1,34,7,1,1,632,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH3247,LECTURE 1,43,1,20,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH3254,LECTURE 1,25,2,1,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CH4203,SEMINAR-STYLE MODULE CLASS 1,22,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4223,SEMINAR-STYLE MODULE CLASS 1,28,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4226,SEMINAR-STYLE MODULE CLASS 1,26,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4243,SEMINAR-STYLE MODULE CLASS 1,29,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4246,SEMINAR-STYLE MODULE CLASS 1,26,1,1,1,1,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4247,SEMINAR-STYLE MODULE CLASS 1,23,2,1,1,20,ARTS & SOCIAL SCIENCES,Returning Students [P]
CH4281,SEMINAR-STYLE MODULE CLASS 1,18,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL1101E,LECTURE 1,31,38,10,85,1493,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,180,11,1,1,50,ARTS & SOCIAL SCIENCES,New Students [P]
CL2102,LECTURE 1,39,12,1,1,100,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,4,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL2121,LECTURE 1,17,2,153,1,1000,ARTS & SOCIAL SCIENCES,Returning Students [P]
CL2209,LECTURE 1,37,10,1,1,2215,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL2280,LECTURE 1,95,55,1,1,950,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
CL3203,LECTURE 1,47,2,10,1,15,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3204,LECTURE 1,48,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,5,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3207,LECTURE 1,32,3,100,1,200,ARTS & SOCIAL SCIENCES,Returning Students [P] and 
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
CL3221,LECTURE 1,12,0,0,0,0,ARTS & SOCIAL SCIENCES,Returning Students [P]
CM1101,LECTURE SL1,2,1,1,1,1,SCIENCE,Returning Students [P]
,,107,6,1,1,21,SCIENCE,New Students [P]
CM1131,LECTURE SL1,14,18,50,111,550,SCIENCE,New Students [P]
CM1417,LECTURE SL1,16,10,1,1,303,SCIENCE,Returning Students [P] and 
,,1,3,17,102,102,SCIENCE,New Students [P]
,,20,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CM1501,LECTURE 1,5,1,1,1,1,ENGINEERING,New Students [P]
CM1502,LECTURE 1,79,0,0,0,0,SCIENCE,Returning Students [P]
CM2101,LECTURE SL1,20,3,1,1,1,SCIENCE,Returning Students [P]
CM2102,LECTURE SL1,68,0,0,0,0,SCIENCE,Returning Students [P]
CM2111,LECTURE SL1,51,2,57,1,1909,SCIENCE,Returning Students [P]
CM2121,LECTURE SL1,3,1,1,1,1,SCIENCE,Returning Students [P]
CM2132,LECTURE SL1,27,2,1,1,57,SCIENCE,Returning Students [P]
CM2161,LECTURE SL1,26,1,1,1,1,SCIENCE,Returning Students [P]
CM2165,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
CM2263,LECTURE SL1,10,0,0,0,0,SCIENCE,Returning Students [P]
CM3221,LECTURE SL1,144,3,1,1,500,SCIENCE,Returning Students [P]
CM3232,LECTURE SL1,10,1,1,1,1,SCIENCE,Returning Students [P]
CM3242,LECTURE SL1,19,2,10,1,1000,SCIENCE,Returning Students [P]
CM3291,LECTURE SL1,28,2,10,1,1200,SCIENCE,Returning Students [P]
CM4211,LECTURE SL1,29,5,1,1,10,SCIENCE,Returning Students [P]
CM4214,LECTURE SL1,7,0,0,0,0,SCIENCE,Returning Students [P]
CM4222,LECTURE SL1,47,0,0,0,0,SCIENCE,Returning Students [P]
CM4226,LECTURE SL1,52,0,0,0,0,SCIENCE,Returning Students [P]
CM4242,LECTURE SL1,34,3,1,1,1,SCIENCE,Returning Students [P]
CM4261,LECTURE SL1,1,3,567,4179,4179,SCIENCE,Returning Students [P]
CM4266,LECTURE SL1,51,0,0,0,0,SCIENCE,Returning Students [P]
CM4271,LECTURE SL1,32,0,0,0,0,SCIENCE,Returning Students [P]
CN1111E,LECTURE 1,10,1,100,1,100,ENGINEERING,Returning Students [P]
,,10,0,0,0,0,ENGINEERING,New Students [P]
CN2121,LECTURE 1,22,4,1,1,1,ENGINEERING,Returning Students [P] and 
CN2121E,LECTURE 1,39,2,1,1,1,ENGINEERING,Returning Students [P]
CN2122,LECTURE 1,47,8,1,1,50,ENGINEERING,Returning Students [P] and 
CN2122E,LECTURE 1,34,1,1,1,1,ENGINEERING,Returning Students [P]
CN3108,SECTIONAL TEACHING 1,30,1,2,1,2,ENGINEERING,Returning Students [P]
CN3108,SECTIONAL TEACHING 2,31,4,1,1,103,ENGINEERING,Returning Students [P]
CN3108,SECTIONAL TEACHING 4,27,1,10,1,10,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 1,10,3,1,1,1,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 2,1,1,100,1,100,ENGINEERING,Returning Students [P]
CN3109,SECTIONAL TEACHING 3,10,2,1,1,10,ENGINEERING,Returning Students [P]
CN3121,LECTURE 1,106,4,1,1,600,ENGINEERING,Returning Students [P]
CN3121E,LECTURE 1,13,1,1,1,1,ENGINEERING,Returning Students [P]
CN3132,LECTURE 1,107,4,1,1,600,ENGINEERING,Returning Students [P]
CN3132E,LECTURE 1,26,2,1,1,1,ENGINEERING,Returning Students [P]
CN3421,LECTURE 1,110,6,1,1,600,ENGINEERING,Returning Students [P]
CN4111,LECTURE 1,113,8,1,1,501,ENGINEERING,Returning Students [P]
CN4111E,LECTURE 1,68,1,1,1,1,ENGINEERING,Returning Students [P]
CN4118,LECTURE 1,17,0,0,0,0,ENGINEERING,Returning Students [P]
CN4118R,LECTURE 1,21,1,1,1,1,ENGINEERING,Returning Students [P]
CN4211E,LECTURE 1,25,1,10,1,10,ENGINEERING,Returning Students [P]
CN4211R,LECTURE 1,42,3,1,1,1000,ENGINEERING,Returning Students [P]
CN4215R,LECTURE 1,25,6,1,1,1,ENGINEERING,Returning Students [P]
CN4216R,LECTURE 1,11,0,0,0,0,ENGINEERING,Returning Students [P]
CN4217R,LECTURE 1,57,2,1,1,1,ENGINEERING,Returning Students [P]
CN4229E,LECTURE 1,33,1,1,1,1,ENGINEERING,Returning Students [P]
CN4245R,LECTURE 1,53,0,0,0,0,ENGINEERING,Returning Students [P]
CN4247R,LECTURE 1,35,6,1,1,1000,ENGINEERING,Returning Students [P]
CN5172,LECTURE L,13,2,1,1,1,ENGINEERING,Returning Students [P]
CN5191,LECTURE 1,3,3,1,1,1000,ENGINEERING,Returning Students [P]
CN5251,LECTURE 1,38,1,1,1,1,ENGINEERING,Returning Students [P]
CS1101,SECTIONAL TEACHING 1,1,4,50,400,400,SCHOOL OF COMPUTING,Returning Students [P] and 
CS1101,SECTIONAL TEACHING 2,2,2,100,1,210,SCHOOL OF COMPUTING,Returning Students [P] and 
CS1101,SECTIONAL TEACHING 3,1,4,1,702,702,SCHOOL OF COMPUTING,Returning Students [P] and 
CS1101,SECTIONAL TEACHING 5,11,13,12,20,1000,SCHOOL OF COMPUTING,Returning Students [P] and 
CS1101,SECTIONAL TEACHING 8,7,7,5,1,2042,SCHOOL OF COMPUTING,Returning Students [P] and 
CS1101C,LECTURE 1,26,25,1,1,1800,SCHOOL OF COMPUTING,Returning Students [P] and 
,,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS1101C,LECTURE 2,30,20,1,1,250,SCHOOL OF COMPUTING,Returning Students [P] and 
,,1,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS1102,LECTURE 1,58,5,1,1,11,SCHOOL OF COMPUTING,Returning Students [P] and 
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,29,3,1,1,110,SCHOOL OF COMPUTING,New Students [P]
CS1102C,LECTURE 1,19,5,1,1,400,SCHOOL OF COMPUTING,Returning Students [P] and 
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS1105,LECTURE 1,37,24,1,1,1074,SCHOOL OF COMPUTING,Returning Students [P] and 
,,8,6,1,1,150,SCHOOL OF COMPUTING,New Students [P]
CS1231,SECTIONAL TEACHING 1,25,13,1,1,500,SCHOOL OF COMPUTING,Returning Students [P] and 
,,36,2,1,1,1,SCHOOL OF COMPUTING,New Students [P]
CS1231,SECTIONAL TEACHING 2,48,20,1,1,1600,SCHOOL OF COMPUTING,Returning Students [P] and 
CS1280,LECTURE 1,105,17,1,1,1000,SCHOOL OF COMPUTING,Returning Students [P] and 
,,17,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS1281,LECTURE 1,132,20,1,1,1600,SCHOOL OF COMPUTING,Returning Students [P] and 
,,9,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2100,LECTURE 1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P] and 
,,40,2,1,1,250,SCHOOL OF COMPUTING,New Students [P]
CS2102,LECTURE 1,23,2,1,1,5,SCHOOL OF COMPUTING,Returning Students [P] and 
,,2,0,0,0,0,ARTS & SOCIAL SCIENCES,New Students [P]
,,40,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
CS2102,LECTURE 2,30,6,1,1,800,SCHOOL OF COMPUTING,Returning Students [P] and 
,,40,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2102S,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2102S,LECTURE 2,6,2,2,1,400,SCHOOL OF COMPUTING,Returning Students [P]
,,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2103,LECTURE 1,21,8,1,1,550,SCHOOL OF COMPUTING,Returning Students [P] and 
,,21,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2103,LECTURE 2,70,4,1,1,500,SCHOOL OF COMPUTING,Returning Students [P] and 
,,27,3,1,1,81,SCHOOL OF COMPUTING,New Students [P]
CS2105,LECTURE 1,10,12,1,100,1200,SCHOOL OF COMPUTING,Returning Students [P] and 
,,40,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2105,LECTURE 2,17,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P] and 
,,2,2,1,1,2,SCHOOL OF COMPUTING,New Students [P]
CS2106,LECTURE 1,22,2,1,1,1,SCHOOL OF COMPUTING,Returning Students [P] and 
,,30,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2250,LECTURE 1,85,5,1,1,388,SCHOOL OF COMPUTING,Returning Students [P] and 
,,6,3,1,1,115,SCHOOL OF COMPUTING,New Students [P]
CS2261,LECTURE 1,42,3,1,1,1,SCHOOL OF COMPUTING,Returning Students [P] and 
,,22,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
CS2271,LECTURE 1,13,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS2301,LECTURE 1,19,3,5,1,185,SCHOOL OF COMPUTING,New Students [P]
CS3103,LECTURE 1,26,1,50,1,50,SCHOOL OF COMPUTING,Returning Students [P] and 
,,15,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3212,LECTURE 1,13,4,1,1,50,SCHOOL OF COMPUTING,Returning Students [P] and 
,,40,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3214,LECTURE 1,41,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3215,LECTURE 1,31,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3220,LECTURE 1,41,3,1,1,1,SCHOOL OF COMPUTING,Returning Students [P] and 
,,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3230,LECTURE 1,51,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P] and 
,,17,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3234,LECTURE 1,20,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P] and 
,,10,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3240,LECTURE 1,5,14,1,3531,6872,SCHOOL OF COMPUTING,Returning Students [P]
,,1,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
CS3241,LECTURE 1,10,12,1,100,3001,SCHOOL OF COMPUTING,Returning Students [P] and 
,,29,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3243,LECTURE 1,71,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P] and 
,,35,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3249,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3251,LECTURE 1,8,3,1,1,50,SCHOOL OF COMPUTING,Returning Students [P] and 
,,9,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3266,LECTURE 1,38,3,1,1,99,SCHOOL OF COMPUTING,Returning Students [P] and 
,,20,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3343,LECTURE 1,5,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS3361,LECTURE 1,33,7,1,1,1399,SCHOOL OF COMPUTING,Returning Students [P]
,,4,1,1,1,1,SCHOOL OF COMPUTING,New Students [P]
CS4211,LECTURE 1,23,1,111,1,111,SCHOOL OF COMPUTING,Returning Students [P]
,,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4212,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4213,LECTURE 1,1,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4221,LECTURE 1,13,2,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
,,15,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4237,LECTURE 1,31,1,11,1,11,SCHOOL OF COMPUTING,Returning Students [P]
,,4,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4243,LECTURE 1,4,6,50,1111,1889,SCHOOL OF COMPUTING,Returning Students [P]
,,3,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4251,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4254,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4256,LECTURE 1,49,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
,,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4259,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4260,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4266,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4267,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,New Students [P]
CS4273,LECTURE 1,17,1,100,1,100,SCHOOL OF COMPUTING,Returning Students [P]
CS4274,LECTURE 1,3,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
CS4345,LECTURE 1,15,2,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
CS5208,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS5219,LECTURE 1,7,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
CS5223,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS5229,LECTURE 1,3,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS5230,LECTURE 1,2,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS5238,LECTURE 1,8,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS5240,LECTURE 1,3,2,1,1,301,SCHOOL OF COMPUTING,Returning Students [P]
CS5321,LECTURE 1,7,1,1,1,1,SCHOOL OF COMPUTING,Returning Students [P]
CS5340,LECTURE 1,4,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CS5342,LECTURE 1,10,0,0,0,0,SCHOOL OF COMPUTING,Returning Students [P]
CZ1102,LECTURE SL1,137,2,5,1,10,SCIENCE,Returning Students [P] and 
,,16,9,1,1,300,SCIENCE,New Students [P]
DSC2003,LECTURE C1,1,3,900,2000,2000,SCHOOL OF BUSINESS,Returning Students [P] and 
,,1,1,1,1,1,SCIENCE,New Students [P]
